date,country,city,value,level
2019-11-18,IN,Shillong,166,Bad Quality
2019-11-18,IN,Kolkata,184,Bad Quality
2019-11-18,IN,Mumbai,162,Bad Quality
2019-11-18,IN,Chennai,75,Good Quality
2019-11-18,IN,Gandhinagar,131,Bad Quality
2019-11-18,IN,Lucknow,170,Bad Quality
2019-11-18,IN,Patna,200,Bad Quality
2019-11-18,IN,Jaipur,106,Bad Quality
2019-11-19,IN,Thrissur,55,Good Quality
2019-11-19,IN,Hyderabad,163,Bad Quality
2019-11-19,IN,New Delhi,188,Bad Quality
2019-11-19,IN,Bhopal,154,Bad Quality
2019-11-19,IN,Chandigarh,166,Bad Quality
2019-11-19,IN,Kolkata,180,Bad Quality
2019-11-19,IN,Bengaluru,65,Good Quality
2019-11-19,IN,Thiruvananthapuram,76,Good Quality
2019-11-19,IN,Shillong,179,Bad Quality
2019-11-19,IN,Gandhinagar,123,Bad Quality
2019-11-19,IN,Chennai,72,Good Quality
2019-11-19,IN,Lucknow,185,Bad Quality
2019-11-19,IN,Patna,187,Bad Quality
2019-11-19,IN,Jaipur,91,Good Quality
2019-11-19,IN,Mumbai,174,Bad Quality
2019-11-20,IN,Thiruvananthapuram,89,Good Quality
2019-11-20,IN,Kolkata,180,Bad Quality
2019-11-20,IN,Bengaluru,69,Good Quality
2019-11-20,IN,Shillong,130,Bad Quality
2019-11-20,IN,Chennai,64,Good Quality
2019-11-20,IN,Gandhinagar,100,Bad Quality
2019-11-20,IN,Jaipur,105,Bad Quality
2019-11-20,IN,Patna,212,Bad Quality
2019-11-20,IN,Mumbai,173,Bad Quality
2019-11-20,IN,Thrissur,37,Good Quality
2019-11-20,IN,New Delhi,187,Bad Quality
2019-11-20,IN,Hyderabad,164,Bad Quality
2019-11-20,IN,Lucknow,203,Bad Quality
2019-11-20,IN,Chandigarh,173,Bad Quality
2019-11-20,IN,Bhopal,152,Bad Quality
2019-11-21,IN,Gandhinagar,108,Bad Quality
2019-11-21,IN,Lucknow,221,Bad Quality
2019-11-21,IN,Chandigarh,171,Bad Quality
2019-11-21,IN,Bhopal,161,Bad Quality
2019-11-21,IN,Patna,200,Bad Quality
2019-11-21,IN,Bengaluru,118,Bad Quality
2019-11-21,IN,Thiruvananthapuram,80,Good Quality
2019-11-21,IN,Chennai,110,Bad Quality
2019-11-21,IN,Mumbai,173,Bad Quality
2019-11-21,IN,Jaipur,131,Bad Quality
2019-11-21,IN,New Delhi,242,Bad Quality
2019-11-21,IN,Thrissur,35,Good Quality
2019-11-21,IN,Hyderabad,163,Bad Quality
2019-11-21,IN,Shillong,154,Bad Quality
2019-11-21,IN,Kolkata,178,Bad Quality
2019-11-22,IN,Bhopal,168,Bad Quality
2019-11-22,IN,Lucknow,200,Bad Quality
2019-11-22,IN,Hyderabad,162,Bad Quality
2019-11-22,IN,New Delhi,228,Bad Quality
2019-11-22,IN,Chandigarh,169,Bad Quality
2019-11-22,IN,Mumbai,165,Bad Quality
2019-11-22,IN,Jaipur,158,Bad Quality
2019-11-22,IN,Bengaluru,113,Bad Quality
2019-11-22,IN,Thiruvananthapuram,68,Good Quality
2019-11-22,IN,Patna,280,Bad Quality
2019-11-22,IN,Gandhinagar,128,Bad Quality
2019-11-22,IN,Kolkata,177,Bad Quality
2019-11-22,IN,Shillong,155,Bad Quality
2019-11-22,IN,Chennai,89,Good Quality
2019-11-22,IN,Thrissur,32,Good Quality
2019-11-23,IN,Shillong,158,Bad Quality
2019-11-23,IN,Thiruvananthapuram,131,Bad Quality
2019-11-23,IN,Bengaluru,95,Good Quality
2019-11-23,IN,Kolkata,193,Bad Quality
2019-11-23,IN,New Delhi,192,Bad Quality
2019-11-23,IN,Hyderabad,163,Bad Quality
2019-11-23,IN,Thrissur,37,Good Quality
2019-11-23,IN,Gandhinagar,139,Bad Quality
2019-11-23,IN,Chennai,102,Bad Quality
2019-11-23,IN,Patna,317,Bad Quality
2019-11-23,IN,Mumbai,165,Bad Quality
2019-11-23,IN,Jaipur,159,Bad Quality
2019-11-23,IN,Chandigarh,162,Bad Quality
2019-11-23,IN,Bhopal,162,Bad Quality
2019-11-23,IN,Lucknow,201,Bad Quality
2019-11-24,IN,New Delhi,185,Bad Quality
2019-11-24,IN,Hyderabad,163,Bad Quality
2019-11-24,IN,Thrissur,39,Good Quality
2019-11-24,IN,Jaipur,158,Bad Quality
2019-11-24,IN,Mumbai,166,Bad Quality
2019-11-24,IN,Chennai,133,Bad Quality
2019-11-24,IN,Thiruvananthapuram,66,Good Quality
2019-11-24,IN,Shillong,159,Bad Quality
2019-11-24,IN,Bengaluru,109,Bad Quality
2019-11-24,IN,Patna,289,Bad Quality
2019-11-24,IN,Kolkata,196,Bad Quality
2019-11-24,IN,Chandigarh,145,Bad Quality
2019-11-24,IN,Bhopal,152,Bad Quality
2019-11-24,IN,Gandhinagar,141,Bad Quality
2019-11-24,IN,Lucknow,184,Bad Quality
2019-11-25,IN,Chandigarh,140,Bad Quality
2019-11-25,IN,Hyderabad,164,Bad Quality
2019-11-25,IN,New Delhi,177,Bad Quality
2019-11-25,IN,Thrissur,9,Good Quality
2019-11-25,IN,Gandhinagar,127,Bad Quality
2019-11-25,IN,Chennai,109,Bad Quality
2019-11-25,IN,Bhopal,154,Bad Quality
2019-11-25,IN,Lucknow,201,Bad Quality
2019-11-25,IN,Shillong,167,Bad Quality
2019-11-25,IN,Bengaluru,112,Bad Quality
2019-11-25,IN,Kolkata,199,Bad Quality
2019-11-25,IN,Patna,318,Bad Quality
2019-11-25,IN,Mumbai,168,Bad Quality
2019-11-25,IN,Jaipur,156,Bad Quality
2019-11-25,IN,Thiruvananthapuram,64,Good Quality
2019-11-26,IN,New Delhi,177,Bad Quality
2019-11-26,IN,Chandigarh,131,Bad Quality
2019-11-26,IN,Thrissur,53,Good Quality
2019-11-26,IN,Thiruvananthapuram,76,Good Quality
2019-11-26,IN,Hyderabad,163,Bad Quality
2019-11-26,IN,Kolkata,203,Bad Quality
2019-11-26,IN,Bengaluru,100,Bad Quality
2019-11-26,IN,Shillong,165,Bad Quality
2019-11-26,IN,Mumbai,168,Bad Quality
2019-11-26,IN,Lucknow,294,Bad Quality
2019-11-26,IN,Jaipur,118,Bad Quality
2019-11-26,IN,Chennai,137,Bad Quality
2019-11-26,IN,Gandhinagar,128,Bad Quality
2019-11-26,IN,Bhopal,157,Bad Quality
2019-11-26,IN,Patna,345,Bad Quality
2019-11-27,IN,Patna,343,Bad Quality
2019-11-27,IN,Kolkata,192,Bad Quality
2019-11-27,IN,Chandigarh,67,Good Quality
2019-11-27,IN,Chennai,86,Good Quality
2019-11-27,IN,Bengaluru,95,Good Quality
2019-11-27,IN,Thrissur,36,Good Quality
2019-11-27,IN,Lucknow,258,Bad Quality
2019-11-27,IN,Jaipur,125,Bad Quality
2019-11-27,IN,New Delhi,132,Bad Quality
2019-11-27,IN,Hyderabad,162,Bad Quality
2019-11-27,IN,Thiruvananthapuram,95,Good Quality
2019-11-27,IN,Shillong,155,Bad Quality
2019-11-27,IN,Bhopal,168,Bad Quality
2019-11-27,IN,Gandhinagar,122,Bad Quality
2019-11-27,IN,Mumbai,160,Bad Quality
2019-11-28,IN,Chandigarh,81,Good Quality
2019-11-28,IN,Bhopal,161,Bad Quality
2019-11-28,IN,Patna,266,Bad Quality
2019-11-28,IN,Gandhinagar,96,Good Quality
2019-11-28,IN,Chennai,68,Good Quality
2019-11-28,IN,Jaipur,158,Bad Quality
2019-11-28,IN,Lucknow,289,Bad Quality
2019-11-28,IN,Mumbai,161,Bad Quality
2019-11-28,IN,Shillong,157,Bad Quality
2019-11-28,IN,Bengaluru,72,Good Quality
2019-11-28,IN,Kolkata,169,Bad Quality
2019-11-28,IN,Hyderabad,161,Bad Quality
2019-11-28,IN,New Delhi,87,Good Quality
2019-11-28,IN,Thiruvananthapuram,55,Good Quality
2019-11-28,IN,Thrissur,37,Good Quality
2019-11-29,IN,Kolkata,179,Bad Quality
2019-11-29,IN,Thiruvananthapuram,80,Good Quality
2019-11-29,IN,Bengaluru,65,Good Quality
2019-11-29,IN,Jaipur,130,Bad Quality
2019-11-29,IN,Patna,293,Bad Quality
2019-11-29,IN,Shillong,165,Bad Quality
2019-11-29,IN,Mumbai,167,Bad Quality
2019-11-29,IN,Thrissur,53,Good Quality
2019-11-29,IN,New Delhi,129,Bad Quality
2019-11-29,IN,Chandigarh,119,Bad Quality
2019-11-29,IN,Hyderabad,154,Bad Quality
2019-11-29,IN,Lucknow,158,Bad Quality
2019-11-29,IN,Gandhinagar,114,Bad Quality
2019-11-29,IN,Chennai,63,Good Quality
2019-11-29,IN,Bhopal,157,Bad Quality
2019-11-30,IN,Chandigarh,152,Bad Quality
2019-11-30,IN,Patna,196,Bad Quality
2019-11-30,IN,Bhopal,152,Bad Quality
2019-11-30,IN,New Delhi,178,Bad Quality
2019-11-30,IN,Hyderabad,154,Bad Quality
2019-11-30,IN,Gandhinagar,121,Bad Quality
2019-11-30,IN,Chennai,57,Good Quality
2019-11-30,IN,Jaipur,119,Bad Quality
2019-11-30,IN,Lucknow,165,Bad Quality
2019-11-30,IN,Mumbai,170,Bad Quality
2019-11-30,IN,Kolkata,194,Bad Quality
2019-11-30,IN,Bengaluru,66,Good Quality
2019-11-30,IN,Thiruvananthapuram,72,Good Quality
2019-11-30,IN,Thrissur,35,Good Quality
2019-11-30,IN,Shillong,165,Bad Quality
2019-12-01,IN,Kolkata,305,Bad Quality
2019-12-01,IN,Bengaluru,158,Bad Quality
2019-12-01,IN,Lucknow,217,Bad Quality
2019-12-01,IN,Chennai,127,Bad Quality
2019-12-01,IN,Gandhinagar,153,Bad Quality
2019-12-01,IN,Hyderabad,163,Bad Quality
2019-12-01,IN,New Delhi,276,Bad Quality
2019-12-01,IN,Chandigarh,153,Bad Quality
2019-12-01,IN,Bhopal,155,Bad Quality
2019-12-01,IN,Patna,338,Bad Quality
2019-12-01,IN,Mumbai,176,Bad Quality
2019-12-01,IN,Jaipur,157,Bad Quality
2019-12-01,IN,Thiruvananthapuram,156,Bad Quality
2019-12-01,IN,Visakhapatnam,172,Bad Quality
2019-12-02,IN,Hyderabad,156,Bad Quality
2019-12-02,IN,Patna,187,Bad Quality
2019-12-02,IN,Kolkata,182,Bad Quality
2019-12-02,IN,Thiruvananthapuram,99,Good Quality
2019-12-02,IN,Bengaluru,129,Bad Quality
2019-12-02,IN,Chennai,100,Bad Quality
2019-12-02,IN,Lucknow,186,Bad Quality
2019-12-02,IN,Gandhinagar,131,Bad Quality
2019-12-02,IN,Jaipur,115,Bad Quality
2019-12-02,IN,Mumbai,174,Bad Quality
2019-12-02,IN,Bhopal,150,Bad Quality
2019-12-02,IN,Chandigarh,102,Bad Quality
2019-12-02,IN,Visakhapatnam,148,Bad Quality
2019-12-03,IN,Patna,169,Bad Quality
2019-12-03,IN,Lucknow,180,Bad Quality
2019-12-03,IN,Chennai,86,Good Quality
2019-12-03,IN,Visakhapatnam,82,Good Quality
2019-12-03,IN,Jaipur,126,Bad Quality
2019-12-03,IN,Mumbai,91,Good Quality
2019-12-03,IN,Hyderabad,106,Bad Quality
2019-12-03,IN,Bhopal,87,Good Quality
2019-12-03,IN,Chandigarh,57,Good Quality
2019-12-03,IN,Bengaluru,127,Bad Quality
2019-12-03,IN,Gandhinagar,150,Bad Quality
2019-12-03,IN,Kolkata,163,Bad Quality
2019-12-03,IN,Thiruvananthapuram,99,Good Quality
2019-12-04,IN,Mumbai,81,Good Quality
2019-12-04,IN,Visakhapatnam,57,Good Quality
2019-12-04,IN,Chandigarh,114,Bad Quality
2019-12-04,IN,Lucknow,188,Bad Quality
2019-12-04,IN,Bhopal,137,Bad Quality
2019-12-04,IN,Chennai,74,Good Quality
2019-12-04,IN,New Delhi,132,Bad Quality
2019-12-04,IN,Gandhinagar,154,Bad Quality
2019-12-04,IN,Hyderabad,99,Good Quality
2019-12-04,IN,Thiruvananthapuram,86,Good Quality
2019-12-04,IN,Patna,154,Bad Quality
2019-12-04,IN,Jaipur,147,Bad Quality
2019-12-04,IN,Kolkata,96,Good Quality
2019-12-04,IN,Bengaluru,110,Bad Quality
2019-12-05,IN,New Delhi,244,Bad Quality
2019-12-05,IN,Hyderabad,104,Bad Quality
2019-12-05,IN,Bengaluru,91,Good Quality
2019-12-05,IN,Thiruvananthapuram,59,Good Quality
2019-12-05,IN,Kolkata,127,Bad Quality
2019-12-05,IN,Chennai,74,Good Quality
2019-12-05,IN,Mumbai,57,Good Quality
2019-12-05,IN,Patna,152,Bad Quality
2019-12-05,IN,Jaipur,150,Bad Quality
2019-12-05,IN,Visakhapatnam,113,Bad Quality
2019-12-05,IN,Lucknow,153,Bad Quality
2019-12-05,IN,Chandigarh,77,Good Quality
2019-12-05,IN,Bhopal,100,Bad Quality
2019-12-06,IN,New Delhi,127,Bad Quality
2019-12-06,IN,Kolkata,87,Good Quality
2019-12-06,IN,Bengaluru,38,Good Quality
2019-12-06,IN,Chennai,91,Good Quality
2019-12-06,IN,Gandhinagar,121,Bad Quality
2019-12-06,IN,Chandigarh,117,Bad Quality
2019-12-06,IN,Bhopal,89,Good Quality
2019-12-06,IN,Lucknow,134,Bad Quality
2019-12-06,IN,Mumbai,50,Good Quality
2019-12-06,IN,Patna,137,Bad Quality
2019-12-06,IN,Hyderabad,38,Good Quality
2019-12-06,IN,Jaipur,112,Bad Quality
2019-12-07,IN,Chandigarh,126,Bad Quality
2019-12-07,IN,Visakhapatnam,58,Good Quality
2019-12-07,IN,New Delhi,153,Bad Quality
2019-12-07,IN,Thrissur,24,Good Quality
2019-12-07,IN,Jaipur,116,Bad Quality
2019-12-07,IN,Hyderabad,60,Good Quality
2019-12-07,IN,Mumbai,34,Good Quality
2019-12-07,IN,Gandhinagar,95,Good Quality
2019-12-07,IN,Bhopal,70,Good Quality
2019-12-07,IN,Lucknow,120,Bad Quality
2019-12-07,IN,Chennai,77,Good Quality
2019-12-07,IN,Shillong,65,Good Quality
2019-12-07,IN,Kolkata,93,Good Quality
2019-12-07,IN,Thiruvananthapuram,72,Good Quality
2019-12-07,IN,Bengaluru,60,Good Quality
2019-12-07,IN,Patna,91,Good Quality
2019-12-08,IN,New Delhi,65,Good Quality
2019-12-08,IN,Thrissur,20,Good Quality
2019-12-08,IN,Visakhapatnam,114,Bad Quality
2019-12-08,IN,Mumbai,53,Good Quality
2019-12-08,IN,Chennai,70,Good Quality
2019-12-08,IN,Shillong,69,Good Quality
2019-12-08,IN,Bengaluru,55,Good Quality
2019-12-08,IN,Thiruvananthapuram,30,Good Quality
2019-12-08,IN,Jaipur,72,Good Quality
2019-12-08,IN,Kolkata,95,Good Quality
2019-12-08,IN,Patna,90,Good Quality
2019-12-08,IN,Chandigarh,108,Bad Quality
2019-12-08,IN,Bhopal,68,Good Quality
2019-12-08,IN,Hyderabad,69,Good Quality
2019-12-08,IN,Gandhinagar,99,Good Quality
2019-12-08,IN,Lucknow,78,Good Quality
2019-12-09,IN,Kolkata,77,Good Quality
2019-12-09,IN,Shillong,68,Good Quality
2019-12-09,IN,Chandigarh,153,Bad Quality
2019-12-09,IN,Mumbai,40,Good Quality
2019-12-09,IN,Bhopal,47,Good Quality
2019-12-09,IN,Jaipur,99,Good Quality
2019-12-09,IN,Hyderabad,71,Good Quality
2019-12-09,IN,Chennai,64,Good Quality
2019-12-09,IN,Gandhinagar,64,Good Quality
2019-12-09,IN,Lucknow,131,Bad Quality
2019-12-09,IN,Visakhapatnam,94,Good Quality
2019-12-09,IN,New Delhi,144,Bad Quality
2019-12-09,IN,Thiruvananthapuram,51,Good Quality
2019-12-09,IN,Bengaluru,60,Good Quality
2019-12-09,IN,Thrissur,11,Good Quality
2019-12-09,IN,Patna,86,Good Quality
2019-12-10,IN,Kolkata,155,Bad Quality
2019-12-10,IN,Visakhapatnam,83,Good Quality
2019-12-10,IN,Mumbai,127,Bad Quality
2019-12-10,IN,Chennai,52,Good Quality
2019-12-10,IN,Gandhinagar,151,Bad Quality
2019-12-10,IN,Bengaluru,99,Good Quality
2019-12-10,IN,Thiruvananthapuram,34,Good Quality
2019-12-10,IN,Shillong,90,Good Quality
2019-12-10,IN,Patna,152,Bad Quality
2019-12-10,IN,Jaipur,134,Bad Quality
2019-12-10,IN,Hyderabad,89,Good Quality
2019-12-10,IN,Bhopal,86,Good Quality
2019-12-10,IN,Lucknow,154,Bad Quality
2019-12-10,IN,Chandigarh,159,Bad Quality
2019-12-11,IN,Thrissur,36,Good Quality
2019-12-11,IN,Bhopal,153,Bad Quality
2019-12-11,IN,Lucknow,222,Bad Quality
2019-12-11,IN,Kolkata,161,Bad Quality
2019-12-11,IN,New Delhi,367,Bad Quality
2019-12-11,IN,Hyderabad,142,Bad Quality
2019-12-11,IN,Chandigarh,180,Bad Quality
2019-12-11,IN,Mumbai,156,Bad Quality
2019-12-11,IN,Thiruvananthapuram,76,Good Quality
2019-12-11,IN,Visakhapatnam,95,Good Quality
2019-12-11,IN,Bengaluru,83,Good Quality
2019-12-11,IN,Jaipur,166,Bad Quality
2019-12-11,IN,Patna,184,Bad Quality
2019-12-11,IN,Gandhinagar,170,Bad Quality
2019-12-11,IN,Shillong,129,Bad Quality
2019-12-11,IN,Chennai,79,Good Quality
2019-12-12,IN,Hyderabad,147,Bad Quality
2019-12-12,IN,Nagpur,119,Bad Quality
2019-12-12,IN,Bhopal,151,Bad Quality
2019-12-12,IN,Visakhapatnam,90,Good Quality
2019-12-12,IN,Mysore,100,Bad Quality
2019-12-12,IN,New Delhi,303,Bad Quality
2019-12-12,IN,Patna,248,Bad Quality
2019-12-12,IN,Chandigarh,175,Bad Quality
2019-12-12,IN,Jaipur,152,Bad Quality
2019-12-12,IN,Mumbai,170,Bad Quality
2019-12-12,IN,Kolkata,159,Bad Quality
2019-12-12,IN,Shillong,160,Bad Quality
2019-12-12,IN,Thrissur,44,Good Quality
2019-12-12,IN,Thiruvananthapuram,78,Good Quality
2019-12-12,IN,Gandhinagar,152,Bad Quality
2019-12-12,IN,Bengaluru,80,Good Quality
2019-12-12,IN,Lucknow,207,Bad Quality
2019-12-12,IN,Chennai,72,Good Quality
2019-12-13,IN,Chandigarh,65,Good Quality
2019-12-13,IN,Jaipur,133,Bad Quality
2019-12-13,IN,Gandhinagar,124,Bad Quality
2019-12-13,IN,Mumbai,152,Bad Quality
2019-12-13,IN,Mysore,104,Bad Quality
2019-12-13,IN,Lucknow,172,Bad Quality
2019-12-13,IN,Chennai,85,Good Quality
2019-12-13,IN,Bhopal,113,Bad Quality
2019-12-13,IN,Nagpur,88,Good Quality
2019-12-13,IN,Visakhapatnam,93,Good Quality
2019-12-13,IN,Kolkata,178,Bad Quality
2019-12-13,IN,New Delhi,182,Bad Quality
2019-12-13,IN,Patna,169,Bad Quality
2019-12-13,IN,Shillong,169,Bad Quality
2019-12-13,IN,Bengaluru,84,Good Quality
2019-12-13,IN,Thrissur,22,Good Quality
2019-12-13,IN,Thiruvananthapuram,112,Bad Quality
2019-12-13,IN,Hyderabad,89,Good Quality
2019-12-14,IN,Thrissur,22,Good Quality
2019-12-14,IN,Lucknow,130,Bad Quality
2019-12-14,IN,Chennai,107,Bad Quality
2019-12-14,IN,Mysore,88,Good Quality
2019-12-14,IN,Hyderabad,107,Bad Quality
2019-12-14,IN,Nagpur,101,Bad Quality
2019-12-14,IN,Bhopal,119,Bad Quality
2019-12-14,IN,Visakhapatnam,106,Bad Quality
2019-12-14,IN,New Delhi,162,Bad Quality
2019-12-14,IN,Chandigarh,71,Good Quality
2019-12-14,IN,Shillong,162,Bad Quality
2019-12-14,IN,Mumbai,143,Bad Quality
2019-12-14,IN,Thiruvananthapuram,58,Good Quality
2019-12-14,IN,Patna,158,Bad Quality
2019-12-14,IN,Jaipur,87,Good Quality
2019-12-14,IN,Bengaluru,72,Good Quality
2019-12-14,IN,Gandhinagar,132,Bad Quality
2019-12-14,IN,Kolkata,192,Bad Quality
2019-12-15,IN,Gandhinagar,102,Bad Quality
2019-12-15,IN,Thiruvananthapuram,61,Good Quality
2019-12-15,IN,Mysore,66,Good Quality
2019-12-15,IN,Kolkata,169,Bad Quality
2019-12-15,IN,Lucknow,154,Bad Quality
2019-12-15,IN,Chennai,84,Good Quality
2019-12-15,IN,New Delhi,172,Bad Quality
2019-12-15,IN,Shillong,172,Bad Quality
2019-12-15,IN,Patna,190,Bad Quality
2019-12-15,IN,Chandigarh,124,Bad Quality
2019-12-15,IN,Jaipur,103,Bad Quality
2019-12-15,IN,Bhopal,127,Bad Quality
2019-12-15,IN,Bengaluru,84,Good Quality
2019-12-15,IN,Mumbai,157,Bad Quality
2019-12-15,IN,Nagpur,66,Good Quality
2019-12-15,IN,Hyderabad,117,Bad Quality
2019-12-15,IN,Visakhapatnam,84,Good Quality
2019-12-16,IN,Mumbai,167,Bad Quality
2019-12-16,IN,Kolkata,157,Bad Quality
2019-12-16,IN,Jaipur,110,Bad Quality
2019-12-16,IN,Bengaluru,71,Good Quality
2019-12-16,IN,Gandhinagar,108,Bad Quality
2019-12-16,IN,Thiruvananthapuram,87,Good Quality
2019-12-16,IN,Shillong,177,Bad Quality
2019-12-16,IN,Patna,173,Bad Quality
2019-12-16,IN,Chandigarh,158,Bad Quality
2019-12-16,IN,New Delhi,173,Bad Quality
2019-12-16,IN,Visakhapatnam,153,Bad Quality
2019-12-16,IN,Bhopal,137,Bad Quality
2019-12-16,IN,Hyderabad,151,Bad Quality
2019-12-16,IN,Nagpur,75,Good Quality
2019-12-16,IN,Mysore,86,Good Quality
2019-12-16,IN,Lucknow,155,Bad Quality
2019-12-16,IN,Chennai,86,Good Quality
2019-12-17,IN,Thrissur,9,Good Quality
2019-12-17,IN,Bhopal,162,Bad Quality
2019-12-17,IN,Hyderabad,158,Bad Quality
2019-12-17,IN,Nagpur,93,Good Quality
2019-12-17,IN,Chandigarh,160,Bad Quality
2019-12-17,IN,Lucknow,162,Bad Quality
2019-12-17,IN,New Delhi,168,Bad Quality
2019-12-17,IN,Thiruvananthapuram,76,Good Quality
2019-12-17,IN,Mumbai,161,Bad Quality
2019-12-17,IN,Chennai,114,Bad Quality
2019-12-17,IN,Kolkata,160,Bad Quality
2019-12-17,IN,Visakhapatnam,159,Bad Quality
2019-12-17,IN,Jaipur,115,Bad Quality
2019-12-17,IN,Bengaluru,82,Good Quality
2019-12-17,IN,Patna,166,Bad Quality
2019-12-17,IN,Mysore,76,Good Quality
2019-12-17,IN,Gandhinagar,123,Bad Quality
2019-12-17,IN,Shillong,166,Bad Quality
2019-12-18,IN,Visakhapatnam,161,Bad Quality
2019-12-18,IN,New Delhi,196,Bad Quality
2019-12-18,IN,Nagpur,121,Bad Quality
2019-12-18,IN,Hyderabad,162,Bad Quality
2019-12-18,IN,Mysore,81,Good Quality
2019-12-18,IN,Chandigarh,162,Bad Quality
2019-12-18,IN,Jaipur,151,Bad Quality
2019-12-18,IN,Mumbai,160,Bad Quality
2019-12-18,IN,Patna,173,Bad Quality
2019-12-18,IN,Bhopal,153,Bad Quality
2019-12-18,IN,Shillong,172,Bad Quality
2019-12-18,IN,Gandhinagar,146,Bad Quality
2019-12-18,IN,Chennai,105,Bad Quality
2019-12-18,IN,Lucknow,168,Bad Quality
2019-12-18,IN,Kolkata,163,Bad Quality
2019-12-18,IN,Thiruvananthapuram,85,Good Quality
2019-12-18,IN,Bengaluru,112,Bad Quality
2019-12-19,IN,Bengaluru,100,Bad Quality
2019-12-19,IN,Thiruvananthapuram,68,Good Quality
2019-12-19,IN,Jaipur,118,Bad Quality
2019-12-19,IN,Gandhinagar,156,Bad Quality
2019-12-19,IN,Chandigarh,170,Bad Quality
2019-12-19,IN,Shillong,179,Bad Quality
2019-12-19,IN,Patna,170,Bad Quality
2019-12-19,IN,Mumbai,159,Bad Quality
2019-12-19,IN,Chennai,117,Bad Quality
2019-12-19,IN,Lucknow,192,Bad Quality
2019-12-19,IN,Hyderabad,162,Bad Quality
2019-12-19,IN,Nagpur,115,Bad Quality
2019-12-19,IN,New Delhi,330,Bad Quality
2019-12-19,IN,Mysore,73,Good Quality
2019-12-19,IN,Bhopal,139,Bad Quality
2019-12-19,IN,Visakhapatnam,160,Bad Quality
2019-12-19,IN,Kolkata,164,Bad Quality
2019-12-20,IN,New Delhi,364,Bad Quality
2019-12-20,IN,Bengaluru,115,Bad Quality
2019-12-20,IN,Thiruvananthapuram,95,Good Quality
2019-12-20,IN,Kolkata,171,Bad Quality
2019-12-20,IN,Hyderabad,164,Bad Quality
2019-12-20,IN,Shillong,173,Bad Quality
2019-12-20,IN,Patna,207,Bad Quality
2019-12-20,IN,Mysore,85,Good Quality
2019-12-20,IN,Visakhapatnam,158,Bad Quality
2019-12-20,IN,Nagpur,116,Bad Quality
2019-12-20,IN,Chennai,151,Bad Quality
2019-12-20,IN,Lucknow,226,Bad Quality
2019-12-20,IN,Chandigarh,183,Bad Quality
2019-12-20,IN,Jaipur,145,Bad Quality
2019-12-20,IN,Mumbai,171,Bad Quality
2019-12-20,IN,Gandhinagar,157,Bad Quality
2019-12-20,IN,Bhopal,152,Bad Quality
2019-12-21,IN,Jaipur,124,Bad Quality
2019-12-21,IN,Mysore,93,Good Quality
2019-12-21,IN,Lucknow,260,Bad Quality
2019-12-21,IN,Visakhapatnam,157,Bad Quality
2019-12-21,IN,Chandigarh,162,Bad Quality
2019-12-21,IN,Bhopal,156,Bad Quality
2019-12-21,IN,Patna,300,Bad Quality
2019-12-21,IN,Chennai,160,Bad Quality
2019-12-21,IN,Thiruvananthapuram,115,Bad Quality
2019-12-21,IN,Mumbai,172,Bad Quality
2019-12-21,IN,New Delhi,330,Bad Quality
2019-12-21,IN,Kolkata,204,Bad Quality
2019-12-21,IN,Bengaluru,132,Bad Quality
2019-12-21,IN,Thrissur,68,Good Quality
2019-12-21,IN,Shillong,172,Bad Quality
2019-12-21,IN,Nagpur,116,Bad Quality
2019-12-21,IN,Gandhinagar,151,Bad Quality
2019-12-21,IN,Hyderabad,164,Bad Quality
2019-12-22,IN,Lucknow,210,Bad Quality
2019-12-22,IN,Gandhinagar,149,Bad Quality
2019-12-22,IN,Chennai,127,Bad Quality
2019-12-22,IN,Visakhapatnam,159,Bad Quality
2019-12-22,IN,Mysore,102,Bad Quality
2019-12-22,IN,Patna,304,Bad Quality
2019-12-22,IN,Chandigarh,160,Bad Quality
2019-12-22,IN,New Delhi,199,Bad Quality
2019-12-22,IN,Kolkata,196,Bad Quality
2019-12-22,IN,Hyderabad,163,Bad Quality
2019-12-22,IN,Thrissur,68,Good Quality
2019-12-22,IN,Thiruvananthapuram,107,Bad Quality
2019-12-22,IN,Jaipur,79,Good Quality
2019-12-22,IN,Mumbai,169,Bad Quality
2019-12-22,IN,Shillong,182,Bad Quality
2019-12-22,IN,Nagpur,93,Good Quality
2019-12-22,IN,Bengaluru,127,Bad Quality
2019-12-22,IN,Bhopal,134,Bad Quality
2019-12-23,IN,Bengaluru,129,Bad Quality
2019-12-23,IN,Chennai,140,Bad Quality
2019-12-23,IN,Kolkata,198,Bad Quality
2019-12-23,IN,Shillong,175,Bad Quality
2019-12-23,IN,Thiruvananthapuram,112,Bad Quality
2019-12-23,IN,Jaipur,80,Good Quality
2019-12-23,IN,Visakhapatnam,164,Bad Quality
2019-12-23,IN,Mumbai,170,Bad Quality
2019-12-23,IN,Mysore,100,Bad Quality
2019-12-23,IN,Patna,248,Bad Quality
2019-12-23,IN,Bhopal,140,Bad Quality
2019-12-23,IN,Nagpur,89,Good Quality
2019-12-23,IN,Lucknow,194,Bad Quality
2019-12-23,IN,Hyderabad,161,Bad Quality
2019-12-23,IN,Thrissur,50,Good Quality
2019-12-23,IN,New Delhi,243,Bad Quality
2019-12-23,IN,Chandigarh,159,Bad Quality
